jahr;quelle;allgemeines_schlagwort;spezifisches_schlagwort;satz;kwic;url
2002;SPIEGEL;angriff;bin laden;Er war gewarnt: Vier Tage vor dem Angriff waren aus Angst vor einem Gegenschlag die meisten US-Botschaftsangehörigen mit ihren Familien aus dem Nachbarland Pakistan abgezogen worden.</p><p> Seit diesem Fehlschlag standen Einheiten der Special Forces und Hubschrauber-Gunships in fast ständiger Alarmbereitschaft, um Bin Laden mit einem Kommando-Unternehmen gefangen zu nehmen.;Tage vor dem Angriff waren aus Angst;https://www.spiegel.de/politik/die-jagd-auf-ein-phantom-a-98356d74-0002-0001-0000-000022151039
2002;SPIEGEL;anschlag;world trade center;Zuletzt war der Gesuchte genau ein Jahr vor dem Anschlag auf das World Trade Center im Lageraum der CIA beim Besuch von Trainingscamps in Afghanistan beobachtet worden.;Jahr vor dem Anschlag auf das World;https://www.spiegel.de/politik/die-jagd-auf-ein-phantom-a-98356d74-0002-0001-0000-000022151039
2002;SPIEGEL;tat;al-qaida;Die haben Rückhalt bei vielen Paschtunen-Stämmen, und bei den Amerikanern gilt deshalb die gesamte Provinz Paktia schlicht als »Feindesland«.</p><p> »Es ist eine Sache, eine Organisation wie al-Qaida zu spalten«, hatte der FBI-Terrorismusexperte James Caruso den US-Kongress vor zu großen Erwartungen gewarnt, »aber es ist etwas anderes, sie total auseinander zu nehmen und zu zerstören.« In der Tat sind nach sieben Monaten Militärkampagne in Afghanistan die präsentablen Erfolge im Ausschalten der Qaida-Spitzenriege nicht gerade berauschend:</p><p> * Terrorchef Bin Laden ist verschwunden.</p><p> * Von den 20 bis 25 Top-Terroristen glaubt Washington »etwa ein Drittel« eliminiert oder inhaftiert zu haben.;zerstören In der Tat sind nach sieben;https://www.spiegel.de/politik/die-jagd-auf-ein-phantom-a-98356d74-0002-0001-0000-000022151039
2002;SPIEGEL;tat;bin laden;Die haben Rückhalt bei vielen Paschtunen-Stämmen, und bei den Amerikanern gilt deshalb die gesamte Provinz Paktia schlicht als »Feindesland«.</p><p> »Es ist eine Sache, eine Organisation wie al-Qaida zu spalten«, hatte der FBI-Terrorismusexperte James Caruso den US-Kongress vor zu großen Erwartungen gewarnt, »aber es ist etwas anderes, sie total auseinander zu nehmen und zu zerstören.« In der Tat sind nach sieben Monaten Militärkampagne in Afghanistan die präsentablen Erfolge im Ausschalten der Qaida-Spitzenriege nicht gerade berauschend:</p><p> * Terrorchef Bin Laden ist verschwunden.</p><p> * Von den 20 bis 25 Top-Terroristen glaubt Washington »etwa ein Drittel« eliminiert oder inhaftiert zu haben.;zerstören In der Tat sind nach sieben;https://www.spiegel.de/politik/die-jagd-auf-ein-phantom-a-98356d74-0002-0001-0000-000022151039
2002;SPIEGEL;anschlag;al-qaida;Inzwischen ist nahezu sicher, dass die Terrorgruppe al-Qaida hinter dem Anschlag steht.;Qaida hinter dem Anschlag steht;https://www.spiegel.de/politik/22-april-2002-titel-a-2c9eb966-0002-0001-0000-000022150964
2002;SPIEGEL;angriff;osama bin laden;Beide Seiten befürchten Attentate von Osama Bin Laden nahe stehenden Islamisten.</p><p> Das Königshaus erklärte öffentlich, es werde einen Krieg gegen den Irak nicht mittragen und die Benutzung des Stützpunkts Prince Sultan für einen Angriff gegen Bagdad nicht gestatten.;Sultan für einen Angriff gegen Bagdad nicht;https://www.spiegel.de/politik/die-basis-des-teufels-a-e654913f-0002-0001-0000-000022328723
2002;SPIEGEL;angriff;bin laden;Beide Seiten befürchten Attentate von Osama Bin Laden nahe stehenden Islamisten.</p><p> Das Königshaus erklärte öffentlich, es werde einen Krieg gegen den Irak nicht mittragen und die Benutzung des Stützpunkts Prince Sultan für einen Angriff gegen Bagdad nicht gestatten.;Sultan für einen Angriff gegen Bagdad nicht;https://www.spiegel.de/politik/die-basis-des-teufels-a-e654913f-0002-0001-0000-000022328723
2002;SPIEGEL;angriff;wtc;Denn im vergangenen September, beim Kentucky-Pferdemarkt, war der Araber gefragt worden, was er zu dem Angriff auf das WTC zu sagen habe.;er zu dem Angriff auf das WTC;https://www.spiegel.de/politik/achmed-bin-salman-a-3830b51f-0002-0001-0000-000022539934
2002;SPIEGEL;anschlag;world trade center;"Eine »Kontaktschuld«, argumentieren sie gegenüber dem BGH, dürfe es aber nicht geben.</p><p> Auch zu den Opfern der Terrorangriffe hatte Motassadeq eine Beziehung: 1994 half er in Münster in der Gaststätte einer Familie aus; ausgerechnet deren Sohn kam dann bei dem Anschlag auf das World Trade Center ums Leben.";dann bei dem Anschlag auf das World;https://www.spiegel.de/politik/es-wird-etwas-groesseres-sein-a-88a11cc1-0002-0001-0000-000022644260
2002;SPIEGEL;attentat;bin laden;Anschließend berief die Parteien engen Fortuyn-Freund und Unternehmenssanierer Peter Langendam zum Chef.</p><p> Der ungehobelte Polit-Neuling machte sich prompt unbeliebt, als er in einem Zeitungsinterview Wim Kok und andere liberale Spitzenpolitiker »mitverantwortlich« für das Attentat machte: »Die Kugeln kamen von links.« Die amtierende Gesundheitsministerin Els Borst nannte er »schlimmer als Bin Laden«, da ihre langen Krankenhaus-Wartelisten schon mehr Tote verschuldet hätten als der Oberterrorist.</p><p> Die eigene Partei musste sich schließlich vom frisch gebackenen Vorsitzenden distanzieren.;mitverantwortlich für das Attentat machte Die Kugeln;https://www.spiegel.de/politik/weit-weg-von-den-menschen-a-3137b05c-0002-0001-0000-000022644302
2002;SPIEGEL;angriff;osama bin laden;Darin warnte er vor der Gefahr, dass Anhänger des Chef-Terroristen Osama Bin Laden an amerikanischen Flugschulen für einen Angriff auf die USA ausgebildet werden könnten.</p><p> Williams hatte mehrere Flugschüler aus dem Nahen Osten einvernommen und dabei feindselige Äußerungen über die Vereinigten Staaten notiert.;Flugschulen für einen Angriff auf die USA;https://www.spiegel.de/politik/operation-grosse-hochzeit-a-fcee6dcb-0002-0001-0000-000022702528
2002;SPIEGEL;angriff;bin laden;Darin warnte er vor der Gefahr, dass Anhänger des Chef-Terroristen Osama Bin Laden an amerikanischen Flugschulen für einen Angriff auf die USA ausgebildet werden könnten.</p><p> Williams hatte mehrere Flugschüler aus dem Nahen Osten einvernommen und dabei feindselige Äußerungen über die Vereinigten Staaten notiert.;Flugschulen für einen Angriff auf die USA;https://www.spiegel.de/politik/operation-grosse-hochzeit-a-fcee6dcb-0002-0001-0000-000022702528
2002;SPIEGEL;überfall;al-qaida;Ausdrücklich: in das World Trade Center.</p><p> Was unmittelbar nach den Attentaten von New York und Washington nur eine Vermutung war, hat sich inzwischen zur Gewissheit verdichtet: Das Versagen der Geheimdienste verschuldete Amerikas größte Katastrophe seit dem japanischen Überfall auf Pearl Harbor.</p><p> In einem amtlichen Dossier hatte es schon 1999 geheißen, al-Qaida könnte Angriffe gegen die USA fliegen, und zwar »auf das Pentagon oder das Weiße Haus«.;seit dem japanischen Überfall auf Pearl Harbor;https://www.spiegel.de/politik/operation-grosse-hochzeit-a-fcee6dcb-0002-0001-0000-000022702528
2002;SPIEGEL;überfall;world trade center;Ausdrücklich: in das World Trade Center.</p><p> Was unmittelbar nach den Attentaten von New York und Washington nur eine Vermutung war, hat sich inzwischen zur Gewissheit verdichtet: Das Versagen der Geheimdienste verschuldete Amerikas größte Katastrophe seit dem japanischen Überfall auf Pearl Harbor.</p><p> In einem amtlichen Dossier hatte es schon 1999 geheißen, al-Qaida könnte Angriffe gegen die USA fliegen, und zwar »auf das Pentagon oder das Weiße Haus«.;seit dem japanischen Überfall auf Pearl Harbor;https://www.spiegel.de/politik/operation-grosse-hochzeit-a-fcee6dcb-0002-0001-0000-000022702528
2002;SPIEGEL;anschlag;world trade center;Sie vermissen eine Strategie: kein Wort zur Organisierten Kriminalität, kein Wort zum Kampf gegen den Terror in jener Stadt, in der Mohammed Atta und seine Freunde den Anschlag auf das World Trade Center vorbereitet haben.</p><p> Vor einer Schrankwand aus hellem Holz, darin juristische Fachliteratur und auch der Jubiläumsband »100 Jahre Deutscher Fußball-Bund«, spricht Schill über »Vomitivmittelvergabe« und »Abschiebungen von ausreisepflichtigen Ausländern«.;seine Freunde den Anschlag auf das World;https://www.spiegel.de/politik/mission-deutschland-a-e415039a-0002-0001-0000-000022955397
2002;SPIEGEL;anschlag;osama bin laden;Von einem geglückten Anschlag auf die verhassten Ungläubigen in seinem Geburtsland träumt Osama Bin Laden - wenn er denn lebt - seit Jahren.</p><p> Der Traum wäre fast in Erfüllung gegangen.;Von einem geglückten Anschlag auf die verhassten;https://www.spiegel.de/politik/die-zweite-welle-a-f33202c4-0002-0001-0000-000022955368
2002;SPIEGEL;anschlag;bin laden;Von einem geglückten Anschlag auf die verhassten Ungläubigen in seinem Geburtsland träumt Osama Bin Laden - wenn er denn lebt - seit Jahren.</p><p> Der Traum wäre fast in Erfüllung gegangen.;Von einem geglückten Anschlag auf die verhassten;https://www.spiegel.de/politik/die-zweite-welle-a-f33202c4-0002-0001-0000-000022955368
2002;SPIEGEL;anschlag;al-qaida;6.</p><p> WAHL II Auf dem CDU-Parteitag in Frankfurt am Main verspricht Kanzlerkandidat Edmund Stoiber, den »rot-grünen Spuk« zu beenden.</p><p> GEHALTSKÜRZUNG Die Vorstände der Deutschen Telekom verzichten in diesem Jahr auf Aktienoptionen.</p><p> ANSCHLAG Ein palästinensischer Selbstmordattentäter sprengt sich in Jerusalem in die Luft und tötet dabei 19 Schüler.</p><p> FESTNAHME Die marokkanische Polizei verhaftet einen mutmaßlichen al-Qaida-Terroristen.;Aktienoptionen p p ANSCHLAG Ein palästinensischer Selbstmordattentäter;https://www.spiegel.de/politik/chronik-a-e516e1d3-0002-0001-0000-000022955429
2002;SPIEGEL;anschlag;world trade center;Nach dem Anschlag auf das New Yorker World Trade Center und das Washingtoner Pentagon kommt es ihm vor allem darauf an zu verhindern, dass russische Massenvernichtungswaffen oder verrottende Nuklearanlagen - etwa stillgelegte Reaktoren in U-Booten - in die Gewalt von Terroristen gelangen könnten.;Nach dem Anschlag auf das New;https://www.spiegel.de/politik/strahlender-schrott-a-23853aec-0002-0001-0000-000023011358
2002;SPIEGEL;anschlag;al-qaida;6.</p><p> GESTÄNDNIS Per Tonband-Botschaft brüstet sich die Terrororganisation al-Qaida im arabischen TV-Sender al-Dschasira, den Anschlag auf die Synagoge im tunesischen Djerba im April verübt zu haben.</p><p> MONTAG, 24.;al Dschasira den Anschlag auf die Synagoge;https://www.spiegel.de/politik/chronik-a-18e2ac68-0002-0001-0000-000023011393
2002;SPIEGEL;terrorakt;osama bin laden;Der mittlerweile hingerichtete Oklahoma-Bomber begründete seinen Terrorakt mit Worten, wie sie ähnlich auch von Osama Bin Laden stammen könnten: »Ich orientierte mich am Vorbild der US-Außenpolitik und beschloss, dieser Regierung eine Botschaft zu senden, indem ich ein staatliches Gebäude und die darin befindlichen Staatsbeamten in die Luft sprengte.;Bomber begründete seinen Terrorakt mit Worten wie;https://www.spiegel.de/politik/erfolgreich-mit-nestbeschmutzung-a-c6fb05dd-0002-0001-0000-000023215464
2002;SPIEGEL;terrorakt;bin laden;Der mittlerweile hingerichtete Oklahoma-Bomber begründete seinen Terrorakt mit Worten, wie sie ähnlich auch von Osama Bin Laden stammen könnten: »Ich orientierte mich am Vorbild der US-Außenpolitik und beschloss, dieser Regierung eine Botschaft zu senden, indem ich ein staatliches Gebäude und die darin befindlichen Staatsbeamten in die Luft sprengte.;Bomber begründete seinen Terrorakt mit Worten wie;https://www.spiegel.de/politik/erfolgreich-mit-nestbeschmutzung-a-c6fb05dd-0002-0001-0000-000023215464
2002;SPIEGEL;anschlag;world trade center;Das Doppelspiel der Saudis, die offiziell den Terror verdammen, aber über Jahrzehnte weltweit Fundamentalisten aus ihrer prallen Ölkasse genährt haben, weckt bei den meisten Amerikanern seit dem Anschlag auf das World Trade Center in New York tiefes Misstrauen.</p><p> Während im Golfkrieg noch 60 Prozent der Bürger von den Ölprinzen ein gutes Bild hatten, traut ihnen jetzt nicht mal mehr ein Drittel der Amerikaner.;Amerikanern seit dem Anschlag auf das World;https://www.spiegel.de/politik/kampf-um-die-milchkuh-a-d330a4d9-0002-0001-0000-000023786308
2002;SPIEGEL;anschlag;world trade center;Im Einleitungssatz verurteilen sie den Anschlag auf das World Trade Center, um sogleich zu ihrem eigentlichen Anliegen zu kommen, nämlich »den Krieg, den Ihre Regierung und ihre Verbündeten, uns eingeschlossen, in der Anti-Terror-Allianz in Afghanistan führen und dem bisher über 4000 unbeteiligte Menschen ...;verurteilen sie den Anschlag auf das World;https://www.spiegel.de/kultur/die-falsche-gewissheit-a-3f4ffe0e-0002-0001-0000-000024093828
2002;SPIEGEL;angriff;osama bin laden;Wie im Golfkrieg von 1991 ging dem Angriff eine Resolution des Uno-Sicherheitsrats voraus samt einem Ultimatum an die Regierung in Kabul, Osama Bin Laden auszuliefern.;1991 ging dem Angriff eine Resolution des;https://www.spiegel.de/politik/das-zweite-rom-a-b4044700-0002-0001-0000-000024389615
2002;SPIEGEL;angriff;bin laden;Wie im Golfkrieg von 1991 ging dem Angriff eine Resolution des Uno-Sicherheitsrats voraus samt einem Ultimatum an die Regierung in Kabul, Osama Bin Laden auszuliefern.;1991 ging dem Angriff eine Resolution des;https://www.spiegel.de/politik/das-zweite-rom-a-b4044700-0002-0001-0000-000024389615
2002;SPIEGEL;angriff;bin laden;Radikale Prediger in der ganzen islamischen Welt könnten einen Angriff auf den Irak genauso deuten, wie Bin Laden den Krieg gegen seine Kämpfer gedeutet hat - als Kreuzzug des Westens.;Welt könnten einen Angriff auf den Irak;https://www.spiegel.de/politik/das-zweite-rom-a-b4044700-0002-0001-0000-000024389615
2002;SPIEGEL;anschlag;al-qaida;So einen muss es gegeben haben bei diesem Anschlag, hatten die Fahnder gedacht.</p><p> Es gab ihn nicht, sagen sie heute.</p><p> Denn die Terrororganisation al-Qaida funktioniert »wie ein Geflecht von Firmen mit einem Stamm freier Mitarbeiter«, sagt ein deutscher Ermittler.;haben bei diesem Anschlag hatten die Fahnder;https://www.spiegel.de/politik/attas-armee-a-cab53bbd-0002-0001-0000-000024389618
2002;SPIEGEL;anschlag;world trade center;Der Anschlag auf das World Trade Center und vor allem die Reaktion auf seinen offenen Brief trieben ihn wieder nach Pakistan und Afghanistan - zum Schreiben.;Der Anschlag auf das World;https://www.spiegel.de/politik/die-andere-seite-der-wahrheit-a-4311176d-0002-0001-0000-000024389607
2002;SPIEGEL;angriff;osama bin laden;"Die Arabische Liga gibt sich geschlossen wie selten, warnt, bei einem US-Angriff tue sich »das Tor zur Hölle« auf; selbst Katar schert da nicht aus - das Emirat, in dem die US-Streitkräfte mit al-Udeid derzeit ihre modernste Basis aufbauen -, zumindest noch nicht.</p><p> In manchen Ländern der islamischen Welt beginnt der irakische Präsident schon Osama Bin Laden als neuer Held abzulösen; der Mann, der den übermächtigen USA die Stirn bietet: Saddam Superstar.";bei einem US Angriff tue sich das;https://www.spiegel.de/politik/das-dossier-saddam-a-c4d31933-0002-0001-0000-000024797268
2002;SPIEGEL;angriff;bin laden;"Die Arabische Liga gibt sich geschlossen wie selten, warnt, bei einem US-Angriff tue sich »das Tor zur Hölle« auf; selbst Katar schert da nicht aus - das Emirat, in dem die US-Streitkräfte mit al-Udeid derzeit ihre modernste Basis aufbauen -, zumindest noch nicht.</p><p> In manchen Ländern der islamischen Welt beginnt der irakische Präsident schon Osama Bin Laden als neuer Held abzulösen; der Mann, der den übermächtigen USA die Stirn bietet: Saddam Superstar.";bei einem US Angriff tue sich das;https://www.spiegel.de/politik/das-dossier-saddam-a-c4d31933-0002-0001-0000-000024797268
2002;SPIEGEL;attacke;bin laden;Darauf sollen die beiden detailliert erläutern, wie sie die Attacke planten und wie sie mit Bin Laden kommunizierten.</p><p> Pünktlich zum Jahrestag der verheerendsten Anschläge der Geschichte will die Qaida-Führung offenbar jene spektakuläre Botschaft verbreiten, von der sie weiß, dass al-Dschasira sie nur zu gern vor einem weltweiten Publikum senden wird: Ja, wir waren es.;wie sie die Attacke planten und wie;https://www.spiegel.de/politik/nummer-2-lebt-a-c19176da-0002-0001-0000-000024793077
2002;SPIEGEL;anschlag;world trade center;"September 2001 - sechs Tage vor dem Anschlag auf das World Trade Center in New York.</p><p> Der Anrufer stand an einem öffentlichen Telefon im Abflugbereich des Flughafens Düsseldorf; er schien es eilig zu haben, nur anderthalb Minuten registrierte die Telekom als Gesprächsdauer.";Tage vor dem Anschlag auf das World;https://www.spiegel.de/politik/erdrueckende-indizien-a-d86dffb6-0002-0001-0000-000024793080
2002;SPIEGEL;anschlag;wtc;Und an den Stehpulten der Reisebank im Hamburger Hauptbahnhof kämpfen sich Kunden aller Hautfarben durch die Formulare für den Geldversand mit Western Union, Marktführer im weltweiten Transaktionsgeschäft.</p><p> Wenige Wochen vor dem Anschlag auf das World Trade Center (WTC) in New York kam hier auch Ramzi Binalshibh vorbei.;Wochen vor dem Anschlag auf das World;https://www.spiegel.de/wirtschaft/die-hydra-hawala-a-de25e9b5-0002-0001-0000-000024793163
